AU,VA,DE,ES,FR,GB,IT,NDF,NL,PT,US,other
0.001153837,0.002113393,0.002078553,0.005761773,0.014326054,0.005987518,0.008173643,0.643819809,0.001212406,0.000127142,0.266855597,0.048390243
0.001153822,0.002113363,0.002078525,0.005761702,0.014325921,0.005987438,0.008173573,0.643820763,0.001212387,0.000127139,0.266855448,0.048389897
0.001153799,0.002113322,0.002078488,0.005761618,0.014325768,0.005987345,0.008173469,0.643821836,0.001212362,0.000127136,0.266855389,0.048389528
0.001153812,0.002113346,0.002078512,0.005761671,0.014325873,0.005987403,0.008173534,0.643821061,0.001212377,0.000127138,0.266855478,0.04838977
0.001153736,0.002113208,0.002078386,0.005761369,0.014325293,0.005987063,0.008173178,0.643824637,0.001212289,0.000127125,0.26685527,0.048388388
0.001153363,0.002112602,0.002077798,0.005760017,0.014322381,0.005985525,0.008171316,0.643840671,0.001211922,0.000127063,0.26685378,0.048383582
0.00115381,0.002113342,0.002078508,0.005761665,0.014325851,0.005987394,0.008173524,0.643821239,0.001212374,0.000127138,0.266855538,0.048389737
0.001153814,0.002113351,0.002078518,0.005761676,0.014325884,0.005987414,0.008173544,0.643820941,0.00121238,0.000127139,0.266855478,0.048389811
0.001153739,0.002113213,0.00207839,0.005761378,0.014325314,0.005987076,0.008173192,0.643824518,0.001212291,0.000127126,0.26685527,0.048388474
0.001153766,0.002113255,0.002078432,0.005761476,0.014325517,0.005987184,0.008173323,0.643823504,0.001212316,0.00012713,0.266855329,0.04838879
0.001153736,0.002113207,0.002078386,0.005761363,0.014325292,0.005987057,0.00817317,0.643824697,0.001212288,0.000127125,0.26685524,0.048388384
0.001153738,0.00211321,0.002078386,0.005761373,0.014325302,0.005987065,0.008173184,0.643824577,0.00121229,0.000127125,0.26685524,0.048388395
0.001153855,0.002113425,0.002078584,0.005761839,0.014326185,0.005987591,0.008173732,0.643819153,0.001212427,0.000127145,0.266855597,0.048390538
0.001153755,0.002113242,0.002078419,0.005761446,0.014325442,0.00598715,0.008173268,0.643823802,0.001212311,0.000127129,0.266855299,0.048388779
0.001153749,0.002113231,0.002078407,0.005761413,0.014325405,0.005987118,0.008173245,0.6438241,0.001212303,0.000127127,0.266855389,0.048388578
0.001153833,0.002113387,0.002078547,0.005761756,0.014326032,0.005987498,0.008173634,0.643820107,0.001212402,0.000127142,0.266855597,0.048390135
0.001153753,0.002113234,0.002078411,0.005761423,0.014325423,0.005987129,0.00817326,0.643824041,0.001212304,0.000127128,0.26685527,0.0483886
0.001153793,0.002113312,0.002078478,0.005761592,0.014325726,0.005987321,0.008173445,0.643822014,0.001212356,0.000127135,0.266855359,0.048389424
0.001153814,0.00211335,0.002078518,0.005761679,0.014325886,0.005987411,0.008173549,0.643821001,0.001212379,0.000127139,0.266855448,0.048389792
0.001153748,0.002113228,0.002078406,0.005761409,0.014325391,0.005987107,0.008173235,0.64382422,0.001212301,0.000127127,0.266855329,0.048388556
0.001153745,0.002113228,0.0020784,0.005761406,0.01432536,0.005987105,0.00817322,0.643824279,0.0012123,0.000127127,0.266855299,0.048388604
0.001153733,0.002113202,0.002078381,0.005761354,0.014325274,0.005987045,0.008173165,0.643824875,0.001212285,0.000127125,0.26685521,0.048388351
0.00115385,0.002113414,0.002078574,0.00576182,0.014326158,0.00598757,0.00817371,0.643819273,0.00121242,0.000127144,0.266855687,0.048390422
0.001153891,0.002113529,0.002078664,0.005762047,0.01432643,0.00598785,0.008173824,0.643816292,0.001212503,0.000127152,0.266855687,0.048392136
0.001153809,0.00211334,0.002078505,0.005761657,0.014325844,0.005987389,0.008173517,0.643821299,0.001212373,0.000127138,0.266855448,0.048389722
0.001153887,0.002113492,0.002078641,0.005761978,0.014326416,0.005987762,0.008173856,0.643817246,0.001212472,0.000127151,0.266855717,0.048391353
0.00115376,0.002113254,0.002078426,0.005761469,0.014325481,0.005987172,0.008173293,0.643823564,0.001212317,0.000127129,0.266855299,0.04838885
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388358
0.001153802,0.002113327,0.002078494,0.005761627,0.014325788,0.005987355,0.008173486,0.643821597,0.001212364,0.000127136,0.266855329,0.048389558
0.001153789,0.002113305,0.002078472,0.00576158,0.014325699,0.0059873,0.008173427,0.643822134,0.001212351,0.000127134,0.266855478,0.048389353
0.001153906,0.002113529,0.002078675,0.005762063,0.014326573,0.00598785,0.008173961,0.643816352,0.001212496,0.000127154,0.266855747,0.0483917
0.001153757,0.002113244,0.002078417,0.005761443,0.014325457,0.00598715,0.008173277,0.643823802,0.001212308,0.000127129,0.266855359,0.048388671
0.001153777,0.002113284,0.002078454,0.005761528,0.014325611,0.005987246,0.008173369,0.643822789,0.001212336,0.000127132,0.266855359,0.048389137
0.00115374,0.002113217,0.002078391,0.00576138,0.01432531,0.005987078,0.008173187,0.643824458,0.001212295,0.000127126,0.26685524,0.048388526
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388373
0.001153836,0.002113392,0.00207855,0.005761771,0.014326051,0.005987515,0.00817364,0.643819869,0.001212407,0.000127142,0.266855568,0.048390232
0.001153745,0.002113229,0.002078402,0.005761409,0.014325366,0.00598711,0.008173224,0.64382422,0.001212301,0.000127127,0.266855299,0.048388623
0.001153814,0.002113351,0.002078518,0.005761676,0.014325884,0.005987414,0.008173544,0.643820941,0.00121238,0.000127138,0.266855478,0.048389811
0.00115381,0.002113342,0.002078508,0.005761662,0.014325856,0.005987394,0.008173524,0.643821239,0.001212374,0.000127138,0.266855419,0.048389718
0.001153876,0.002113461,0.00207862,0.00576192,0.014326341,0.005987684,0.008173833,0.64381814,0.00121245,0.000127149,0.266855687,0.048390877
0.001153734,0.002113203,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212285,0.000127125,0.26685521,0.048388373
0.001153053,0.002112046,0.002077291,0.005758815,0.014320024,0.005984116,0.008169876,0.643855214,0.001211571,0.00012701,0.266852766,0.04837824
0.001153742,0.002113217,0.002078393,0.005761389,0.014325336,0.005987082,0.008173208,0.643824518,0.001212294,0.000127126,0.26685521,0.048388485
0.00115378,0.002113288,0.002078458,0.005761543,0.014325625,0.005987253,0.008173379,0.64382267,0.001212339,0.000127133,0.266855359,0.048389178
0.001153801,0.002113363,0.002078511,0.005761688,0.014325746,0.005987435,0.008173425,0.643820763,0.001212397,0.000127137,0.266855359,0.048390415
0.001153907,0.002113529,0.002078676,0.005762063,0.014326573,0.005987845,0.008173957,0.643816352,0.001212496,0.000127154,0.266855747,0.048391677
0.00115374,0.002113216,0.002078392,0.005761383,0.014325327,0.005987081,0.008173196,0.643824458,0.001212294,0.000127126,0.26685524,0.0483885
0.001153823,0.002113368,0.002078532,0.005761716,0.014325948,0.005987455,0.008173585,0.643820465,0.001212392,0.00012714,0.266855478,0.04838999
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388358
0.00115373,0.002113196,0.002078373,0.005761338,0.014325236,0.005987029,0.008173143,0.643824995,0.001212282,0.000127124,0.26685521,0.048388276
0.001153798,0.00211332,0.002078487,0.005761612,0.014325751,0.005987336,0.008173469,0.643821836,0.001212361,0.000127136,0.266855359,0.048389483
0.001153803,0.002113335,0.002078499,0.005761648,0.014325796,0.005987373,0.008173484,0.643821418,0.001212371,0.000127137,0.266855419,0.048389718
0.001153747,0.002113226,0.002078402,0.005761404,0.014325378,0.005987105,0.008173232,0.643824279,0.001212299,0.000127127,0.266855359,0.048388537
0.001153793,0.002113312,0.002078478,0.005761592,0.014325722,0.005987315,0.008173444,0.643821955,0.001212354,0.000127134,0.266855448,0.048389412
0.001153759,0.002113242,0.002078419,0.005761449,0.01432547,0.005987146,0.008173292,0.643823802,0.001212307,0.000127129,0.266855299,0.048388638
0.001153735,0.002113206,0.002078383,0.005761361,0.014325285,0.005987052,0.008173171,0.643824756,0.001212287,0.000127125,0.26685524,0.048388373
0.001153879,0.002113556,0.002078668,0.005762081,0.01432631,0.00598792,0.008173705,0.643815815,0.001212532,0.00012715,0.266855329,0.048393056
0.001153842,0.002113402,0.002078563,0.005761791,0.014326086,0.005987536,0.008173664,0.64381963,0.001212412,0.000127143,0.266855597,0.048390344
0.001153766,0.002113257,0.002078432,0.005761473,0.014325524,0.005987184,0.008173327,0.643823504,0.001212316,0.00012713,0.266855359,0.048388764
0.001153758,0.002113247,0.002078421,0.005761448,0.014325461,0.005987154,0.008173283,0.643823743,0.001212312,0.000127129,0.266855359,0.048388749
0.00115379,0.002113309,0.002078475,0.005761588,0.014325711,0.005987307,0.008173434,0.643822074,0.001212353,0.000127134,0.266855419,0.048389405
0.00115375,0.002113232,0.002078409,0.005761418,0.014325405,0.005987122,0.008173248,0.643823981,0.001212303,0.000127127,0.266855299,0.048388571
0.001153737,0.00211321,0.002078387,0.005761373,0.014325305,0.005987067,0.008173184,0.643824518,0.00121229,0.000127125,0.266855329,0.048388414
0.001153747,0.002113226,0.002078404,0.005761409,0.014325383,0.005987107,0.008173235,0.64382422,0.001212299,0.000127127,0.266855329,0.048388541
0.00115373,0.002113195,0.002078374,0.005761338,0.014325236,0.005987032,0.008173147,0.643824995,0.001212281,0.000127124,0.26685521,0.048388276
0.001153855,0.002113424,0.002078586,0.005761842,0.014326202,0.005987594,0.008173737,0.643818915,0.001212427,0.000127146,0.266855687,0.048390523
0.001153906,0.002113524,0.002078674,0.005762047,0.014326557,0.005987839,0.008173957,0.643816352,0.001212494,0.000127154,0.266855747,0.048391618
0.001153798,0.002113331,0.002078494,0.005761626,0.014325761,0.005987362,0.008173455,0.643821537,0.00121237,0.000127136,0.266855359,0.04838974
0.001153828,0.002113377,0.002078537,0.005761726,0.01432598,0.005987471,0.0081736,0.643820405,0.001212395,0.00012714,0.266855508,0.048390035
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212285,0.000127125,0.26685521,0.048388373
0.001153739,0.002113214,0.002078391,0.00576138,0.01432532,0.005987078,0.008173191,0.643824458,0.001212293,0.000127126,0.266855299,0.048388481
0.001153746,0.002113229,0.002078404,0.005761411,0.014325377,0.005987113,0.008173227,0.64382422,0.001212303,0.000127127,0.26685521,0.048388638
0.001153792,0.00211331,0.002078478,0.005761592,0.014325722,0.005987315,0.00817344,0.643821955,0.001212354,0.000127135,0.266855419,0.048389412
0.001153318,0.002112533,0.002077734,0.005759864,0.014322028,0.005985343,0.008171083,0.643842578,0.001211882,0.000127055,0.266853601,0.048383094
0.001153734,0.002113206,0.002078381,0.005761359,0.014325279,0.005987048,0.00817317,0.643824875,0.001212286,0.000127125,0.26685521,0.048388351
0.001153855,0.002113429,0.002078586,0.005761847,0.014326183,0.005987606,0.008173726,0.643818915,0.00121243,0.000127145,0.266855508,0.048390638
0.001153753,0.002113234,0.002078412,0.005761426,0.014325427,0.005987132,0.00817326,0.643824041,0.001212305,0.000127128,0.26685527,0.0483886
0.001153588,0.002113033,0.002078184,0.00576094,0.014324087,0.005986603,0.008172336,0.643829525,0.001212201,0.000127101,0.266854346,0.048388027
0.001153746,0.002113225,0.002078401,0.005761403,0.014325372,0.005987105,0.008173231,0.64382422,0.001212298,0.000127127,0.266855359,0.04838853
0.001153824,0.002113368,0.002078532,0.005761716,0.014325957,0.005987458,0.008173593,0.643820524,0.001212391,0.00012714,0.266855538,0.04838996
0.001153734,0.002113203,0.00207838,0.005761357,0.014325272,0.005987044,0.008173169,0.643824816,0.001212285,0.000127125,0.26685524,0.048388347
0.001153776,0.002113282,0.002078451,0.005761525,0.014325589,0.00598724,0.008173362,0.643822849,0.001212335,0.000127132,0.266855359,0.048389118
0.001153738,0.002113213,0.00207839,0.005761376,0.014325315,0.005987074,0.008173189,0.643824577,0.00121229,0.000127126,0.26685524,0.048388418
0.001153734,0.002113203,0.002078382,0.005761359,0.01432528,0.00598705,0.008173165,0.643824816,0.001212285,0.000127125,0.26685521,0.048388354
0.001153836,0.00211339,0.002078549,0.005761764,0.014326041,0.005987502,0.008173641,0.643819988,0.001212403,0.000127142,0.266855627,0.04839015
0.001153765,0.002113255,0.002078431,0.005761474,0.014325513,0.005987181,0.00817332,0.643823564,0.001212315,0.00012713,0.266855299,0.048388768
0.001153791,0.002113307,0.002078472,0.00576158,0.014325703,0.005987305,0.008173431,0.643822134,0.001212352,0.000127134,0.266855448,0.048389368
0.001153749,0.002113232,0.002078409,0.005761415,0.014325406,0.00598712,0.008173248,0.643824041,0.001212302,0.000127127,0.266855389,0.048388574
0.001153789,0.002113306,0.002078473,0.00576158,0.014325703,0.005987305,0.008173431,0.643822134,0.001212351,0.000127134,0.266855448,0.048389368
0.001153748,0.002113226,0.002078404,0.005761409,0.014325392,0.005987108,0.008173236,0.643824279,0.001212299,0.000127127,0.266855329,0.048388537
0.001153376,0.002112626,0.002077821,0.005760068,0.014322488,0.005985586,0.008171384,0.643840194,0.001211936,0.000127065,0.26685375,0.04838378
0.00115375,0.002113232,0.002078409,0.00576142,0.014325411,0.005987125,0.008173247,0.643823922,0.001212303,0.000127128,0.266855359,0.048388574
0.001153813,0.002113349,0.002078516,0.005761671,0.01432588,0.005987406,0.008173537,0.643821061,0.001212377,0.000127138,0.266855448,0.048389781
0.00115374,0.002113214,0.002078392,0.005761383,0.014325324,0.005987081,0.008173191,0.643824458,0.001212293,0.000127126,0.26685527,0.048388481
0.001153775,0.002113281,0.002078451,0.005761525,0.014325597,0.00598724,0.008173361,0.643822789,0.001212335,0.000127132,0.266855419,0.048389129
0.001153813,0.002113347,0.002078515,0.005761671,0.014325877,0.005987406,0.008173534,0.643821061,0.001212377,0.000127138,0.266855478,0.048389781
0.001153816,0.002113352,0.002078517,0.005761682,0.014325886,0.005987417,0.008173549,0.643821001,0.001212381,0.000127139,0.266855448,0.0483898
0.001153753,0.002113234,0.002078412,0.005761426,0.014325423,0.005987129,0.00817326,0.643824041,0.001212305,0.000127128,0.26685527,0.0483886
0.001153745,0.002113224,0.0020784,0.005761398,0.014325364,0.005987096,0.008173228,0.643824279,0.001212297,0.000127127,0.266855359,0.048388511
0.001153741,0.00211322,0.002078395,0.005761389,0.014325322,0.005987087,0.008173192,0.643824518,0.001212296,0.000127126,0.266855121,0.048388544
0.001153738,0.002113214,0.002078391,0.005761379,0.014325315,0.005987076,0.008173193,0.643824577,0.001212292,0.000127126,0.266855299,0.048388433
0.00115374,0.002113217,0.002078391,0.005761383,0.01432531,0.005987078,0.008173187,0.643824458,0.001212295,0.000127126,0.26685524,0.048388526
0.001153743,0.002113219,0.002078396,0.005761391,0.014325352,0.005987089,0.008173218,0.643824399,0.001212294,0.000127126,0.266855359,0.048388489
0.001153758,0.002113248,0.002078422,0.005761456,0.014325459,0.005987162,0.008173279,0.643823624,0.001212315,0.000127129,0.266855299,0.048388831
0.001153772,0.002113273,0.002078445,0.005761512,0.014325563,0.005987221,0.008173343,0.643822908,0.001212331,0.000127131,0.266855419,0.048389055
0.001153813,0.002113347,0.002078515,0.005761674,0.01432588,0.005987406,0.008173537,0.643821061,0.001212377,0.000127138,0.266855448,0.04838977
0.001153749,0.002113234,0.002078409,0.005761418,0.014325392,0.005987123,0.008173245,0.643824041,0.001212304,0.000127128,0.26685521,0.048388682
0.001153753,0.002113234,0.002078413,0.005761426,0.014325426,0.005987131,0.008173263,0.643823981,0.001212304,0.000127128,0.26685524,0.048388604
0.001153748,0.002113232,0.002078406,0.005761421,0.014325386,0.00598712,0.008173237,0.643824041,0.001212304,0.000127127,0.26685527,0.04838869
0.001153814,0.002113348,0.002078516,0.005761675,0.014325881,0.00598741,0.008173538,0.64382112,0.001212377,0.000127138,0.266855448,0.048389774
0.001153794,0.002113313,0.002078479,0.005761595,0.014325731,0.005987321,0.008173445,0.643822014,0.001212356,0.000127135,0.266855389,0.048389424
0.001153745,0.002113227,0.0020784,0.005761404,0.014325364,0.005987102,0.008173228,0.643824279,0.001212299,0.000127127,0.266855359,0.048388582
0.001153819,0.002113357,0.002078522,0.005761694,0.014325907,0.005987426,0.008173557,0.643820763,0.001212385,0.000127139,0.266855478,0.048389863
0.001153773,0.002113277,0.002078447,0.005761518,0.014325575,0.005987227,0.008173351,0.643822968,0.001212333,0.000127132,0.266855299,0.048389085
0.001153915,0.002113558,0.002078695,0.005762112,0.014326628,0.005987913,0.008173976,0.643815696,0.001212515,0.000127156,0.266855687,0.048392102
0.001153833,0.002113383,0.002078545,0.005761748,0.014326022,0.005987498,0.008173623,0.643820107,0.001212401,0.000127141,0.266855568,0.048390135
0.001153745,0.002113224,0.002078401,0.005761401,0.014325371,0.005987099,0.008173232,0.643824279,0.001212297,0.000127127,0.266855329,0.048388537
0.001153768,0.002113267,0.002078438,0.005761495,0.014325537,0.005987206,0.008173327,0.643823147,0.001212327,0.00012713,0.266855359,0.048388984
0.001153896,0.002113505,0.002078658,0.005762014,0.014326496,0.005987788,0.008173915,0.643816948,0.00121248,0.000127152,0.266855747,0.048391398
0.001153815,0.002113351,0.002078517,0.005761679,0.014325886,0.005987414,0.008173545,0.643821001,0.00121238,0.000127139,0.266855448,0.0483898
0.001153741,0.002113217,0.002078393,0.005761384,0.014325336,0.005987082,0.008173204,0.643824518,0.001212293,0.000127126,0.26685527,0.04838844
0.001153809,0.00211334,0.002078506,0.005761654,0.014325844,0.005987383,0.008173517,0.643821299,0.001212373,0.000127138,0.266855448,0.048389699
0.001153747,0.002113231,0.002078406,0.005761413,0.01432538,0.005987115,0.008173233,0.6438241,0.001212304,0.000127128,0.26685524,0.048388671
